"","gene","clone_id","AASA_fold_clone","AASA_fdr_clone","log2FoldChange","fdr"
"4247","ANGPT2","SB03027B2F05.f1",1.078180143,0.576572122,0.108598244602601,0.239146360134184
"4248","ANGPT2","SB03019A2H07.f1",1.03720907,0.764985265,0.0527067271800582,0.116346930063143
"4249","LPIN1","SB03037A1A02.f1",1.274996624,0.017212853,0.350493427048913,1.76414714016246
"4250","KCNQ5","SB02006A2B09.f1",0.953687093,0.841795923,-0.068412102688637,0.0747931819651531
"4251","KCNQ5","SB03004A2F09.f1",0.968551289,0.648893675,-0.0460996470637322,0.187826459045107
"4252","ALKAL2","SB03032A2G10.f1",1.129187962,0.345568896,0.175285653759015,0.461465354455514
"4253","SYDE2","SB02003A2C09.f2",1.065806346,0.372802891,0.0919453282982874,0.428520728451965
"4254","ADAM10","SB02015A2D12.f1",1.10790653,0.176991637,0.147836171645534,0.752047253923834
"4255","ADAM10","SB03018A1A04.f1",1.018839549,0.874406898,0.0269268679037248,0.0582864249930292
"4256","RAB27A","SB03004A1C06.f1",0.818993526,0.179392279,-0.288076047226952,0.746196252818426
"4257","RAB27A","SB03029B1B10.f1",0.862600707,0.304003389,-0.213235196360769,0.51712157489192
"4258","TNFAIP8L3","SB03001A2C06.f1",0.928244871,0.282322906,-0.107422656370296,0.549253884354558
"4259","TNFAIP8L3","SB03036B2C08.f1",0.964239007,0.785966973,-0.0525373016734489,0.104595703000301
"4260","LOC101234123","SB02013B1B10.f1",0.846831954,0.208287424,-0.239852386468208,0.681336951138592
"4261","LOC101234123","SB02015B2B07.f1",0.900380386,0.516884184,-0.151393465603893,0.286606756488941
"4262","DPP8","SB03040A2H04.f1",1.084349444,0.241538556,0.116829756585255,0.617013534388552
"4263","C12H3orf14","SB02003B2D01.f1",0.668679873,0.00637932,-0.580612401465784,2.19522561218587
"4264","MAFB","SB03009A1F03.f1",1.153277025,0.144993733,0.20573909979716,0.838650768677695
"4265","NCOA5","SB02043A1H01.f1",1.063398852,0.453440965,0.0886828140622603,0.343479247178644
"4266","NCOA5","SB03009B1B10.f1",0.960229583,0.407228192,-0.05854871128624,0.390162163858388
"4267","TPD52L2","SB03039B2H06.f1",0.838693512,0.06679377,-0.253784399239933,1.17526404322505
"4268","NKAIN4","SB02026B1D12.f1",0.846850301,0.311928377,-0.239821130161615,0.505945114457596
"4269","NKAIN4","SB03018B2F07.f1",0.82446246,0.204838773,-0.278474289526395,0.688587834287189
"4270","NKAIN4","SB03026B1D09.f1",0.889407538,0.393185292,-0.169083462865882,0.405402736319835
"4271","SNPH","SB03024A1C12.f1",0.994939314,0.945960425,-0.00731956326251445,0.0241270322701274
"4272","SNPH","SB03030B1C04.f1",0.92987544,0.306392915,-0.104890619666275,0.513721281506731
"4273","LOC100229373","SB02017A2B05.f1",1.116050918,0.334909085,0.15840284927314,0.475073071296047
"4274","TIPRL","SB02007B1G10.f1",0.890949481,0.0387801,-0.166584465134629,1.41139107536582
"4275","TIPRL","SB02024B1E07.f1",0.725225,0.03056856,-0.463499436277497,1.51472501919945
"4276","SIKE1","SB02025A2G07.f1",1.22109082,0.018145747,0.288170506378474,1.74122514863729
"4277","BRIX1","SB03033A1G01.f1",0.815086863,0.002678016,-0.294974280768611,2.57218683259251
"4278","ZNF366","SB03046B2A03.f1",1.16159413,0.253625991,0.216106067949325,0.595806243024184
"4279","GPR22","SB03029B1C11.f1",0.86583762,0.014999437,-0.207831608949783,1.82392504176979
"4280","DLD","SB03013A1F07.f1",0.776399404,0.002773025,-0.36512908431463,2.55704621505499
"4281","DLD","SB03046A1A05.f1",0.954288799,0.569894021,-0.0675021558756915,0.244205899369964
"4282","RAB41","SB02037A1C01.f1",1.165010802,0.243051545,0.220343331634563,0.614301613911217
"4283","RAB41","SB02043A2D05.f1",1.180057559,0.150999163,0.23885723082324,0.821025460027949
"4284","RAB41","SB03006A1H06.f1",1.151088951,0.264785699,0.202999322790823,0.577105474719897
"4285","LOC100231359","SB03005B2E12.f1",0.923037957,0.278159974,-0.115538119551818,0.555705362918906
"4286","LOC100231359","SB03027B1G11.f1",0.972153596,0.773366468,-0.0407438235652753,0.111614662206414
"4287","TBC1D8B","SB010021000H09",1.018424033,0.890744098,0.0263383697965396,0.0502470465683293
"4288","ARHGEF9","SB02048A2F07.f1",1.321492822,0.025952101,0.402168588662322,1.58582747728486
"4289","LOC100217869","SB03044B1C09.f1",1.145752941,0.201919773,0.196295988929044,0.694821150673394
"4290","CDKL2","SB02037B1D02.f1",1.003049789,0.981834675,0.00439321966955319,0.00796163418844297
"4291","CDKL2","SB03030A1H05.f1",1.118730163,0.115880882,0.161862101152086,0.935988207925686
"4292","LACTB","SB03027A1G06.f1",0.973187402,0.69238951,-0.0392104503095032,0.159649520495699
"4293","NPY2R","SB02024A2H07.f1",1.266329985,0.110803934,0.340653396622436,0.955444820075443
"4294","HID1","SB02047B2E05.f1",1.046505674,0.72820143,0.065580133695362,0.137748472558764
"4295","FKBP9","SB03029A1C04.f1",0.712958892,0.015693439,-0.488109199168351,1.8042818763578
"4296","INTS8","SB03003B1A06.f1",1.016956627,0.88712789,0.0242581498479457,0.0520137669579184
"4297","INTS8","SB03049B1D12.f1",1.095060597,0.131076705,0.131010705965718,0.882474484426555
"4298","SFRP2","SB02012B1C12.f1",1.061300614,0.677703612,0.0858333583253827,0.168960199666912
"4299","CLIC4","SB03024A2B08.f1",0.954508411,0.53960704,-0.0671701843670809,0.267922392926731
"4300","CLIC4","SB03026A1A09.f1",0.928799397,0.378375957,-0.106561059317595,0.422076467603144
"4301","FBXL5","SB02041B1C07.f1",1.114786631,0.255901188,0.156767606239637,0.591927697932092
"4302","FBXL5","SB03033B2C08.f1",1.137270964,0.096935447,0.185576028940472,1.01351738268643
"4303","FBXL5","SB03034A2A06.f1",0.825610507,0.013144802,-0.276466763781793,1.88124595128109
"4304","FAT4","SB03047B2B03.f1",1.050145951,0.662339541,0.0705898499400217,0.178919317238315
"4305","ABCB1","SB02033A2F12.f1",1.037501147,0.690031073,0.0531129314188849,0.161131351974938
"4306","EHHADH","SB03040B1G03.f1",0.944308019,0.582712394,-0.0826705732225872,0.234545744586072
"4307","SLC6A4","SB02010B2A12.f1",1.119318896,0.39000747,0.162621121331455,0.408927074643473
"4308","SLC6A1","SB010021000A03",1.081771493,0.592602329,0.113395784995048,0.227236646021913
"4309","SLC6A1","SB03018A1E04.f1",1.221651504,0.07255514,0.288832791575373,1.13933181555478
"4310","SLC6A1","SB03023B2B09.f1",1.000093064,0.999237529,0.000134256724148422,0.000331263253278045
"4311","SLC6A1","SB03031A1F05.f1",0.94896687,0.579879227,-0.0755703736273022,0.236662448694207
"4312","KCNS2","SB02028B1F04.f1",1.295897216,0.031134423,0.373951295500645,1.5067591784487
"4313","KCNS2","SB02043B2B08.f1",1.028775214,0.816880205,0.040927789739966,0.0878416278275438
"4314","KCNS2","SB03001B2C12.f1",1.010578982,0.943295294,0.0151820802399943,0.0253523322049013
"4315","MKS1","SB03010B1G10.f1",1.253252483,0.015305611,0.325677092455177,1.81514932868462
"4316","ZZEF1","SB03049B2H04.f1",1.190207103,0.010863331,0.251212632755276,1.96403698753656
"4317","TMEM132E","SB03034B2C06.f1",1.042539903,0.533548511,0.0601026035821725,0.27282608776376
"4318","GUSB","SB03033B1D08.f1",1.019332916,0.777388725,0.0276253153122374,0.109361762528772
"4319","HASPIN","SB02026B1F04.f1",0.899763656,0.237415281,-0.15238200132839,0.624491331546554
"4320","AKAP10","SB03039B1D11.f1",1.162541615,0.091232171,0.217282360676188,1.03985199035486
"4321","RNFT1","SB02047B1D05.f1",0.8531797,0.347619708,-0.229078455343127,0.458895609573716
"4322","USP32","SB03018B2F04.f1",1.172898002,0.023336779,0.230077558629048,1.63195908655367
"4323","RASL10B","SB02005B2A07.f1",1.191243031,0.194846061,0.252467774117463,0.710308369462031
"4324","RASL10B","SB010015000H05",1.195984075,0.170125005,0.258198179610027,0.769231849024627
"4325","RASL10B","SB03026A1E10.f1",1.275133934,0.059132286,0.350648788864122,1.22817533124958
"4326","OMG","SB02035B2A03.f1",0.966119559,0.52781055,-0.0497263587215963,0.277521933250125
"4327","PITPNM3","SB03009A2E10.f1",1.105706436,0.338203726,0.144968402259304,0.470821612077349
"4328","PITPNM3","SB03021B2D07.f1",1.485548882,0.000480808,0.570996077848329,3.31802831486773
"4329","PITPNM3","SB03021A2D09.f1",1.013327764,0.867638428,0.0191008937980391,0.0616612211820918
"4330","AP2B1","SB02025B2D03.f1",1.033880036,0.812555241,0.0480687954125374,0.0901471041386814
"4331","YWHAE","SB02014A2A05.f2",1.040631015,0.698802845,0.0574586111970807,0.155645335564771
"4332","SPECC1","SB02027B1B09.f1",1.379371205,0.008926545,0.464010755290418,2.04931660133292
"4333","SPECC1","SB02049A1H09.f1",1.096116216,0.56433862,0.132400768515808,0.248460228165234
"4334","LOC100223320","SB02026A1F09.f1",0.95635545,0.643372785,-0.0643811684775583,0.191537313925661
"4335","LOC100223320","SB03022B1E08.f1",0.907134804,0.305415281,-0.140611137726476,0.51510923745657
"4336","ORAI2","SB03006B2C04.f1",1.077636277,0.559124654,0.107870322883039,0.252491357571242
"4337","KIAA0753","SB03014B1D04.f1",1.055000962,0.675093798,0.0772443144509407,0.170635881800469
"4338","KIAA0753","SB03024B1B02.f1",1.134100439,0.224126762,0.181548414910238,0.64950628315706
"4339","MAP1A","SB010007000D04",1.353676613,0.018268991,0.436883126989044,1.73828543815557
"4340","MAP1A","SB02048B2G04.f1",1.050569832,0.674760399,0.071172061993528,0.170850413635445
"4341","CELF2","SB02010B1C05.f1",1.23695414,0.038643605,0.306792013474318,1.41292236573022
"4342","CELF2","SB02023B2H04.f1",1.048722585,0.711632644,0.068633097195248,0.147744138182412
"4343","CELF2","SB020001000D01",1.310660387,0.015146578,0.390293908699711,1.81968547432899
"4344","CELF2","SB02011A2B01.f1",1.235980705,0.420895119,0.305656221382988,0.375826110611344
"4345","CELF2","SB03013B2E05.f1",1.42599979,0.060655363,0.511973769323189,1.21713079383557
"4346","CELF2","SB03009B1C12.f1",1.417908824,0.08506193,0.503764765728241,1.0702647676502
"4347","CELF2","SB02049A1G01.f1",1.212095948,0.00413709,0.277503905267064,2.38330503117647
"4348","FAM107B","SB03039B1E09.f1",1.20051356,0.128307661,0.2636516991404,0.891747411975066
"4349","GOLM2","SB02038A2A07.f1",0.968541517,0.763367097,-0.0461142029135046,0.11726656314418
"4350","MAGI2","SB02032A1G04.f2",1.023205685,0.868903137,0.033096185065693,0.061028634841409
"4351","SEMA3D","SB02020A1D03.f1",0.73851278,0.193835835,-0.4373052077726,0.712565930566539
"4352","GPR22","SB010015000A09",1.14755466,0.582322824,0.198562873319119,0.234836187492874
"4353","KIF21A","SB03006B1C11.f1",0.919391582,0.795580656,-0.121248638067486,0.0993157849927872
"4354","RELN","SB03016A1E02.f1",1.351266181,0.059035449,0.434311893896048,1.22888712934165
"4355","RELN","SB03007B1B06.f1",1.523593983,0.006684979,0.607478495512445,2.17489995268
"4356","SEMA3A","SB02020A2A06.f1",1.018126711,0.927386199,0.025917123255781,0.0327393713933549
"4357","SEMA3A","SB02022A2F03.f1",0.97171817,0.758552845,-0.0413901490609876,0.120014158460039
"4358","SRPK2","SB02013A2D01.f1",1.003720462,0.973098759,0.00535753199848043,0.011843081301839
"4359","SRPK2","SB02047B1B01.f1",1.108136758,0.211981559,0.148135939070536,0.673701918188646
"4360","SRPK2","SB03043A1H10.f1",0.841568041,0.142632659,-0.248848176338743,0.845781021472032
"4361","CACNA2D1","SB03028A1C10.f1",1.079695248,0.191213411,0.110624158460497,0.718481651186259
"4362","CACNA2D1","SB03035A1D08.f1",0.961389006,0.586948791,-0.0568077893104186,0.231399787604622
"4363","CACNA2D1","SB03040B1F08.f1",1.299494686,0.104687593,0.377950734235568,0.980104785474164
"4364","ATXN7L1","SB02043A2E11.f1",1.2753947,0.014030136,0.350943791093329,1.85293811915245
"4365","ERGIC2","SB03012A2E10.f1",0.931073024,0.360689254,-0.103033772182555,0.442866796406402
"4366","ERGIC2","SB03039B2B12.f1",1.052004578,0.715826433,0.0731409828084724,0.145192268653356
"4367","POT1","SB03004A1C10.f1",1.153417327,0.148129653,0.205914600291798,0.829357994515957
"4368","GTSE1","SB02039B2D06.f1",1.014856199,0.926061542,0.0212753178665399,0.0333601510471216
"4369","PTPRZ1","SB02003A1G09.f2",1.146215478,0.058253004,0.19687828303018,1.23468167395886
"4370","PTPRZ1","SB02014A2C12.f2",1.420774693,0.005333839,0.506677789581794,2.27296009747007
"4371","PTPRZ1","SB02024B1H03.f1",1.114676211,0.168457457,0.156624699721041,0.773509759617433
"4372","PTPRZ1","SB02039A1B08.f1",1.048686132,0.352073697,0.0685829490654111,0.453366419333268
"4373","NRCAM","SB03029A1G10.f1",1.486971388,0.000489347,0.57237688761384,3.31038306983095
"4374","NRCAM","SB02021A1B01.f1",1.278449383,0.022093661,0.354395041815006,1.65573231399002
"4375","LOC100221272","SB03022A2C10.f1",1.25063884,0.030183948,0.3226652275794,1.52022395599592
"4376","PLXNB2","SB02017B2A07.f1",1.110267961,0.245786684,0.15090791022512,0.609441649610561
"4377","GRM8","SB02040B2A05.f1",1.124715567,0.26569269,0.169560199698687,0.575620394164562
"4378","GRM8","SB03022A2D01.f1",1.388008576,0.00955312,0.473016481831482,2.01985476689881
"4379","GRM8","SB03051B1B05.f1",1.062335089,0.576316789,0.0872389026646136,0.239338728563965
"4380","DNAJB9","SB03017B2A06.f1",0.859986336,0.059035449,-0.217614357330352,1.22888712934165
"4381","BRD1","SB02012A1E07.f1",0.99598296,0.978305273,-0.00580703505765267,0.00952560564985691
"4382","TUBGCP6","SB010017000C01",1.026993131,0.898940022,0.0384265322837841,0.046269283776662
"4383","TUBGCP6","SB010024000G01",0.981963493,0.882831901,-0.0262587052220254,0.0541219820600537
"4384","TUBGCP6","SB03005B1E10.f1",1.116210928,0.233852282,0.158609675935793,0.6310583877603
"4385","SCAF11","SB02007A1A06.f1",0.81626889,0.005404782,-0.292883621160627,2.26722181847411
"4386","SCAF11","SB02009B2E05.f1",0.923604541,0.119520227,-0.114652828594222,0.922558590689706
"4387","PTPRR","SB010024000F03",1.0079682,0.911972847,0.0114501245263398,0.0400180921251126
"4388","PTPRR","SB03032A2E04.f1",1.018210738,0.903921852,0.0260361853850259,0.0438691145602867
"4389","PTPRR","SB03034B1F05.f1",1.098127464,0.220099339,0.135045523384789,0.657381261713274
"4390","CCDC107","SB03026A2H06.f1",1.036240886,0.631021609,0.0513594129099998,0.199955768317243
"4391","YEATS4","SB02021A1E06.f1",0.929552772,0.305739564,-0.105391323619374,0.514648358084201
"4392","POC1B","SB03044A2B06.f1",1.133073058,0.401599345,0.180240885885907,0.396207004187533
"4393","PPFIA2","SB02008B2E07.f1",0.920511185,0.461321993,-0.11949284322419,0.33599584040396
"4394","PPFIA2","SB03021B2C10.f1",0.986838304,0.940812436,-0.0191143801427613,0.0264969505680203
"4395","PPFIA2","SB03028B1C07.f1",1.075101276,0.576420852,0.104472570048081,0.239260316989318
"4396","PPFIA2","SB03020B1B09.f1",0.904040967,0.479973447,-0.14553994442767,0.318782787916814
"4397","C1AH12orf29","SB02010B1A12.f1",0.734140955,0.129134433,-0.4458710079004,0.888957940010821
"4398","GNS","SB02039A2H12.f1",1.014730694,0.918332423,0.0210968919593151,0.0370000820432263
"4399","GNS","SB03015B2B10.f1",0.852484206,0.332833495,-0.230254989356479,0.477772974563745
"4400","TMTC3","SB03003A2G08.f1",1.116877334,0.573703152,0.1594707441491,0.241312764040434
"4401","TMTC3","SB03039B2C05.f1",0.872656521,0.014966989,-0.19651417638079,1.8248655605261
"4402","DEPDC4","SB03013B2G11.f1",1.652652392,0.023715815,0.724783309582211,1.62496194611559
"4403","WBP11","SB03021A1G03.f1",0.999273275,0.995723462,-0.00104882370296918,0.00186125957145439
"4404","WBP11","SB03039A2E05.f1",1.016641371,0.893125083,0.0238108458361389,0.0490877135050493
"4405","LOC100223493","SB03021B1E01.f1",0.762588497,0.049898408,-0.391023325488975,1.30191331024524
"4406","LOC100220543","SB03021B1E01.f1",0.762588497,0.049898408,-0.391023325488975,1.30191331024524
"4407","UBN2","SB02049B2G12.f1",1.37043464,0.001181874,0.454633523496467,2.92742882127332
"4408","CDK17","SB03003A2G01.f1",1.019276375,0.807006744,0.0275452887758256,0.093122835947387
"4409","LOC100228253","SB02033B2C08.f1",1.036996818,0.709828198,0.0524114672826109,0.148846752251661
"4410","LOC100228253","SB03025B1D11.f2",1.280315555,0.00658253,0.356499430168328,2.1816071529124
"4411","UHRF1BP1L","SB020002000E02",0.997180359,0.964274799,-0.00407362787459182,0.0157991832315711
"4412","UHRF1BP1L","SB03036B1F11.f1",1.085061984,0.167975652,0.117777458757496,0.774753664514443
"4413","SEPTIN3","SB03023A1D05.f1",1.069431034,0.467591372,0.0968434482679651,0.330133511041764
"4414","SEPTIN3","SB03023A2E05.f1",1.401307111,0.012378557,0.486773172015506,1.90732997918207
"4415","FGD6","SB02009B2C11.f1",1.262548976,0.038414426,0.336339353061942,1.41550565178723
"4416","FGD6","SB03011B2D03.f1",1.144835618,0.170036627,0.19514046284511,0.769457518676784
"4417","NTN4","SB03031B2C07.f1",1.206555325,0.065675153,0.270894069945007,1.18259890678737
"4418","USP44","SB03040B1E04.f1",0.974590139,0.850937027,-0.0371324696152603,0.0701025783858579
"4419","CYP19A1","SB03028A2H05.f1",0.974877403,0.921116992,-0.0367072926453474,0.0356852061188511
"4420","DNAL4","SB02027B1F09.f1",0.818441751,0.051937917,-0.289048352022749,1.28451547198716
"4421","ATF4","SB02006A1F01.f1",0.791768019,0.000636888,-0.336850299509637,3.1959369338477
"4422","PSMA4","SB03035A1B03.f1",1.076928579,0.415216527,0.106922574729697,0.381725368449448
"4423","PSMA4","SB03038A2H03.f1",0.94207563,0.734958404,-0.0860852105842306,0.1337372397246
"4424","HCFC2","SB02018B1G02.f1",1.43646515,0.053773556,0.522522992151979,1.26943124304467
"4425","MAFF","SB03048B2D10.f1",1.007751897,0.942196211,0.0111404989319015,0.0258586465901442
"4426","CBY1","SB03014A1H02.f1",1.081791409,0.561768768,0.113422345548853,0.250442409424757
"4427","TEF","SB010014000F08",0.96202159,0.812676379,-0.0558588230995131,0.0900823631326626
"4428","TAB1","SB02040B1C08.f1",0.891878119,0.201283945,-0.165081525020234,0.696190864336269
"4429","TAB1","SB03042B1B08.f1",0.827608541,0.016692365,-0.272979560860583,1.77748212744986
"4430","SYNGR1","SB02013A2E07.f1",1.111932116,0.047947461,0.153068713511409,1.31923438542521
"4431","SYNGR1","SB03015A2H03.f1",0.903664755,0.625659327,-0.146140439505993,0.203662076816637
"4432","NRG4","SB02007A2C10.f1",0.920054953,0.374923477,-0.120208061921075,0.426057364026782
"4433","PTN","SB02010A2A09.f1",1.075558933,0.530481483,0.105086576381142,0.275329770992186
"4434","PTN","SB02019A2E01.f1",0.928436309,0.508936964,-0.107125150630279,0.293336005251205
"4435","PTN","SB03032B2E01.f1",1.42757363,0.034801672,0.513565157424484,1.45839989045198
"4436","PTN","SB03039A2G10.f1",1.068577707,0.889579797,0.0956918246352655,0.050815088791525
"4437","ST13","SB02037A1H10.f1",1.101528454,0.105825697,0.139506762323857,0.975408862449917
"4438","ST13","SB03036B1D07.f1",1.144396428,0.149671971,0.194586899702492,0.824859522167056
"4439","LOC105758592","SB03022B1D01.f1",1.208515255,0.243994259,0.273235684252808,0.612620392161078
"4440","LOC105758592","SB03051B2E04.f1",1.208001934,0.269259487,0.272622764406349,0.569828985971801
"4441","SOX5","SB02043B2E11.f1",1.231147577,0.033219489,0.300003707269096,1.47860705238394
"4442","JOSD1","SB02044A1E07.f1",1.179066373,0.048219701,0.237644934011238,1.31677548691694
"4443","JOSD1","SB03023B1F06.f1",0.976206371,0.868535934,-0.0347419276875084,0.0612122087481716
"4444","SUN2","SB03011B2G02.f1",1.167205539,0.050847595,0.223058634726281,1.29372958360514
"4445","BRAF","SB010016000E02",1.289271038,0.028235294,0.366555587263433,1.54920768581225
"4446","BRAF","SB02013B2C10.f1",1.291175574,0.075742095,0.36868519159513,1.12066268661476
"4447","BRAF","SB02042B1D07.f1",1.270663735,0.040841719,0.345582289954421,1.38889598704293
"4448","CHST11","SB02021A1E10.f1",1.014075353,0.907180697,0.0201648588109788,0.0423061992752122
"4449","NPTXR","SB02043A1G02.f1",0.910091094,0.51765673,-0.135917138274201,0.285958135399835
"4450","NPTXR","SB03006A1F12.f1",0.928073235,0.667722553,-0.107689440824904,0.175403954786382
"4451","KCTD17","SB02036B1E07.f1",0.978716397,0.866440122,-0.0310372247581977,0.0622614451641824
